51.513180,-0.127156,p377,#000000
51.519636,-0.119266,p378,#000000
51.518661,-0.117908,p379,#000000
51.517748,-0.122659,p380,#000000
51.521754,-0.118429,p381,#000000
51.518720,-0.123282,p382,#000000
51.516213,-0.119450,p383,#000000
51.515441,-0.122321,p384,#000000
51.515431,-0.122812,p385,#000000
51.517898,-0.125247,p386,#000000
51.517197,-0.126443,p387,#000000
51.515441,-0.122321,p388,#000000
51.520740,-0.107920,p389,#000000
51.515431,-0.122812,p390,#000000
51.517041,-0.118955,p391,#000000
51.515441,-0.122321,p392,#000000
51.517748,-0.122659,p393,#000000
51.518661,-0.117908,p394,#000000
51.515050,-0.127108,p395,#000000
51.515441,-0.122321,p396,#000000
51.515050,-0.127108,p397,#000000
51.515431,-0.122812,p398,#000000
51.523678,-0.114458,p399,#000000
51.515050,-0.127108,p400,#000000
51.515412,-0.123317,p401,#000000
51.520903,-0.111920,p402,#000000
51.518322,-0.124250,p403,#000000
51.515957,-0.121421,p404,#000000
51.515678,-0.120841,p405,#000000
51.520903,-0.111920,p406,#000000
51.515050,-0.127108,p407,#000000
51.521971,-0.114024,p408,#000000
51.521137,-0.122563,p409,#000000
51.517683,-0.127000,p410,#000000
51.515050,-0.127108,p411,#000000
51.521138,-0.118671,p412,#000000
51.522368,-0.108530,p413,#000000
51.518720,-0.123282,p414,#000000
51.521138,-0.118671,p415,#000000
51.521853,-0.111708,p416,#000000
51.521604,-0.119185,p417,#000000
51.515381,-0.112422,p418,#000000
51.518322,-0.124250,p419,#000000
51.520903,-0.111920,p420,#000000
51.515412,-0.123317,p421,#000000
51.520812,-0.117430,p422,#000000
51.521797,-0.124482,p423,#000000
51.513737,-0.127147,p424,#000000
51.517977,-0.121799,p425,#000000
51.517640,-0.119723,p426,#000000
51.520129,-0.107383,p427,#000000
51.518494,-0.111962,p428,#000000
51.521797,-0.124482,p429,#000000
51.517041,-0.118955,p430,#000000
51.521768,-0.114248,p431,#000000
51.521138,-0.118671,p432,#000000
51.518823,-0.110608,p433,#000000
51.521138,-0.118671,p434,#000000
51.521604,-0.119185,p435,#000000
51.515050,-0.127108,p436,#000000
51.521604,-0.119185,p437,#000000
51.515678,-0.120841,p438,#000000
51.514364,-0.129212,p439,#000000
51.513180,-0.127156,p440,#000000
51.517041,-0.118955,p441,#000000
51.516598,-0.126641,p442,#000000
51.514696,-0.125234,p443,#000000
51.513733,-0.125764,p444,#000000
51.517519,-0.126300,p445,#000000
51.518720,-0.123282,p446,#000000
51.516275,-0.126121,p447,#000000
51.521768,-0.114248,p448,#000000
51.518470,-0.116100,p449,#000000
51.520812,-0.117430,p450,#000000
51.521356,-0.113213,p451,#000000
51.517683,-0.127000,p452,#000000
51.515050,-0.127108,p453,#000000
51.521971,-0.114024,p454,#000000
51.520903,-0.111920,p455,#000000
51.517311,-0.125127,p456,#000000
51.519576,-0.122584,p457,#000000
51.519576,-0.122584,p458,#000000
51.518181,-0.119946,p459,#000000
51.518098,-0.116966,p460,#000000
51.519206,-0.122152,p461,#000000
51.514364,-0.129212,p462,#000000
51.518181,-0.119946,p463,#000000
51.518181,-0.119946,p464,#000000
51.513701,-0.128273,p465,#000000
51.513701,-0.128273,p466,#000000
51.523571,-0.115659,p467,#000000
51.520812,-0.117430,p468,#000000
